time;Flex6;GyroY;angle;filteredAngle
21568;734;-9.57;75.60;90.83
21604;731;22.18;72.90;90.24
21640;731;3.43;72.90;87.98
21676;728;-91.23;70.20;80.83
21711;713;-250.14;56.70;63.51
21747;684;-250.14;30.60;39.94
21783;660;-221.11;9.00;15.71
21819;649;-125.50;-0.90;-2.22
21855;643;-37.04;-6.30;-12.16
21891;641;-7.13;-8.10;-16.42
21926;640;-4.51;-9.00;-17.84
21962;641;6.39;-8.10;-17.23
21998;642;6.22;-7.20;-15.74
22034;641;7.96;-8.10;-14.22
22070;643;1.54;-6.30;-12.63
22105;644;9.11;-5.40;-10.83
22140;645;8.21;-4.50;-9.04
22176;644;7.09;-5.40;-7.75
22212;646;6.05;-3.60;-6.37
22248;646;6.03;-3.60;-5.26
22284;645;9.18;-4.50;-4.43
22320;648;8.32;-1.80;-3.20
22355;647;6.81;-2.70;-2.44
22391;648;10.21;-1.80;-1.55
22427;648;3.88;-1.80;-1.05
22463;645;0.54;-4.50;-1.45
22499;649;6.93;-0.90;-0.96
22534;649;3.08;-0.90;-0.63
22569;648;9.00;-1.80;-0.36
22605;649;17.09;-0.90;0.44
22641;646;1.50;-3.60;0.09
22677;649;2.40;-0.90;0.11
22713;649;3.40;-0.90;0.08
22749;649;-0.80;-0.90;-0.15
22785;649;8.23;-0.90;-0.07
22820;649;2.08;-0.90;-0.13
22856;649;1.27;-0.90;-0.27
22892;649;5.89;-0.90;-0.26
22927;650;3.16;0.00;-0.11
22963;649;3.36;-0.90;-0.18
22999;648;0.83;-1.80;-0.54
23034;649;4.25;-0.90;-0.58
23070;650;5.47;0.00;-0.34
23106;649;4.27;-0.90;-0.32
23142;649;2.49;-0.90;-0.40
23178;647;0.22;-2.70;-0.96
23214;649;4.64;-0.90;-0.96
23249;649;7.81;-0.90;-0.76
23285;649;5.56;-0.90;-0.60
23321;644;0.86;-5.40;-1.59
23356;649;5.03;-0.90;-1.46
23392;647;12.91;-2.70;-1.35
23428;650;-0.44;0.00;-1.08
23463;649;3.81;-0.90;-1.05
23499;650;6.72;0.00;-0.72
23535;650;0.82;0.00;-0.62
23571;648;11.23;-1.80;-0.58
23607;650;2.21;0.00;-0.39
23643;650;5.21;0.00;-0.22
23678;650;-0.32;0.00;-0.29
23714;650;0.67;0.00;-0.41
23750;650;4.81;0.00;-0.37
23785;650;3.39;0.00;-0.31
23821;650;2.93;0.00;-0.27
23857;649;2.66;-0.90;-0.44
23892;650;2.33;0.00;-0.43
23928;651;3.02;0.90;-0.21
23964;651;2.02;0.90;-0.04
24000;650;0.97;0.00;-0.14
24036;649;3.78;-0.90;-0.32
24072;651;2.82;0.90;-0.10
24108;650;2.19;0.00;-0.11
24143;650;3.47;0.00;-0.09
24178;645;3.59;-4.50;-0.96
24214;651;2.27;0.90;-0.66
24250;650;4.98;0.00;-0.48
24286;649;2.48;-0.90;-0.56
24322;651;1.87;0.90;-0.33
24357;651;3.24;0.90;-0.08
24393;651;3.98;0.90;0.17
24429;651;5.69;0.90;0.47
24465;649;2.33;-0.90;0.26
24501;651;4.26;0.90;0.47
24537;650;5.48;0.00;0.52
24571;646;4.76;-3.60;-0.18
24607;651;6.13;0.90;0.18
24643;648;3.46;-1.80;-0.15
24679;652;-2.86;1.80;0.01
24715;651;-8.53;0.90;-0.39
24751;651;-7.16;0.90;-0.83
24786;649;-11.35;-0.90;-1.74
24822;650;1.63;0.00;-1.86
24858;650;4.43;0.00;-1.60
24894;648;10.85;-1.80;-1.32
24930;650;4.76;0.00;-0.79
24966;650;-6.04;0.00;-0.81
25001;649;-16.27;-0.90;-1.65
25037;649;4.55;-0.90;-1.79
25072;650;49.57;0.00;0.39
25108;648;78.28;-1.80;3.97
25144;650;102.64;0.00;9.15
25180;647;138.08;-2.70;15.02
25216;648;179.17;-1.80;22.44
25251;650;180.27;0.00;29.78
25287;649;197.05;-0.90;36.33
25323;645;156.37;-4.50;39.24
25359;648;113.47;-1.80;39.17
25395;647;177.89;-2.70;39.78
25431;645;203.32;-4.50;41.09
25466;648;168.75;-1.80;41.50
25502;648;226.59;-1.80;43.26
25538;648;171.84;-1.80;42.84
25574;648;168.47;-1.80;41.09
25610;647;143.59;-2.70;37.53
25646;642;125.37;-7.20;31.79
25681;647;70.12;-2.70;24.65
25717;647;49.45;-2.70;16.33
25753;647;-5.56;-2.70;6.14
25789;648;4.42;-1.80;-3.09
25825;647;3.22;-2.70;-11.16
25861;647;-1.45;-2.70;-17.87
25896;647;-0.92;-2.70;-23.15
25932;647;9.36;-2.70;-26.67
25968;647;6.47;-2.70;-29.04
26004;647;5.82;-2.70;-30.52
26040;645;-13.25;-4.50;-32.41
26076;647;2.83;-2.70;-32.87
26112;643;3.00;-6.30;-33.38
26147;647;-0.24;-2.70;-32.71
26182;647;1.98;-2.70;-31.68
26218;647;0.23;-2.70;-30.48
26254;647;3.76;-2.70;-29.00
26290;643;3.45;-6.30;-28.14
26326;647;4.42;-2.70;-26.37
26361;647;8.51;-2.70;-24.42
26397;647;3.50;-2.70;-22.67
26433;647;8.62;-2.70;-20.85
26469;647;1.38;-2.70;-19.37
26505;646;2.12;-3.60;-18.23
26541;647;0.13;-2.70;-17.07
26575;647;7.79;-2.70;-15.69
26611;648;3.92;-1.80;-14.26
26647;647;6.62;-2.70;-13.04
26683;642;8.27;-7.20;-12.74
26719;647;-2.34;-2.70;-11.90
26755;647;2.72;-2.70;-11.09
26790;647;7.85;-2.70;-10.10
26826;647;3.11;-2.70;-9.29
26862;646;-3.99;-3.60;-9.08
26898;647;2.29;-2.70;-8.56
26934;647;-6.53;-2.70;-8.38
26970;647;-22.64;-2.70;-8.96
27004;647;-45.87;-2.70;-10.68
27040;647;-63.25;-2.70;-13.29
27076;647;-103.27;-2.70;-17.50
27112;648;-159.13;-1.80;-23.83
27148;647;-214.02;-2.70;-32.60
27184;646;-250.14;-3.60;-42.67
27219;648;-250.14;-1.80;-51.34
27255;649;-250.14;-0.90;-58.06
27291;649;-250.14;-0.90;-62.87
27328;650;-250.14;0.00;-65.74
27364;649;-250.14;-0.90;-67.29
27400;649;-178.32;-0.90;-64.67
27436;647;-183.35;-2.70;-60.77
27471;648;-80.39;-1.80;-51.92
27507;649;-18.95;-0.90;-39.13
27542;646;-20.22;-3.60;-26.66
27578;648;-27.18;-1.80;-15.30
27614;648;29.60;-1.80;-3.48
27650;648;106.24;-1.80;10.29
27685;650;188.60;0.00;26.88
27721;651;250.13;0.90;45.00
27757;651;250.13;0.90;61.22
27793;649;250.13;-0.90;73.96
27829;649;250.13;-0.90;83.47
27865;649;250.13;-0.90;89.97
27900;646;243.30;-3.60;93.04
27936;647;198.42;-2.70;92.31
27972;648;235.71;-1.80;91.04
28009;647;159.12;-2.70;85.72
28045;647;121.40;-2.70;77.27
28081;646;51.36;-3.60;64.96
28115;646;-26.13;-3.60;48.97
28151;646;-105.97;-3.60;29.76
28187;645;-205.26;-4.50;7.05
28223;646;-250.14;-3.60;-16.08
28260;645;-250.14;-4.50;-36.84
28296;646;-250.14;-3.60;-53.74
28332;643;-250.14;-6.30;-67.41
28367;646;-250.14;-3.60;-76.99
28403;647;-250.14;-2.70;-83.37
28439;646;-247.64;-3.60;-87.32
28475;646;-209.26;-3.60;-87.61
28511;646;-155.72;-3.60;-83.63
28547;645;-99.49;-4.50;-75.73
28582;645;11.98;-4.50;-62.08
28618;645;103.53;-4.50;-43.58
28654;643;172.86;-6.30;-22.58
28690;645;250.13;-4.50;0.74
28726;645;250.13;-4.50;22.08
28762;644;250.13;-5.40;39.76
28797;642;250.13;-7.20;53.32
28833;644;250.13;-5.40;63.76
28869;644;250.13;-5.40;71.10
28905;644;250.13;-5.40;75.81
28941;643;191.79;-6.30;75.81
28977;644;148.56;-5.40;71.83
29012;644;58.02;-5.40;62.43
29048;644;-49.71;-5.40;47.10
29084;644;-121.68;-5.40;27.88
29120;642;-151.33;-7.20;7.55
29156;644;-212.24;-5.40;-12.88
29192;645;-243.68;-4.50;-32.20
29228;645;-250.14;-4.50;-48.96
29263;645;-250.14;-4.50;-62.44
29299;647;-250.14;-2.70;-72.27
29335;646;-250.14;-3.60;-79.35
29371;645;-222.22;-4.50;-82.95
29407;648;-138.08;-1.80;-80.15
29443;647;-49.05;-2.70;-71.35
29478;647;9.69;-2.70;-58.23
29514;647;7.81;-2.70;-44.59
29550;647;38.40;-2.70;-30.83
29586;648;47.63;-1.80;-17.84
29622;646;75.10;-3.60;-5.88
29657;649;180.24;-0.90;9.26
29692;653;250.13;2.70;27.22
29728;653;250.13;2.70;43.72
29764;650;77.96;0.00;49.88
29800;651;136.28;0.90;53.55
29836;650;157.94;0.00;56.13
29872;650;50.69;0.00;53.33
29907;648;-20.02;-1.80;45.06
29943;649;-15.17;-0.90;35.76
29979;649;-24.62;-0.90;26.45
30015;649;-58.18;-0.90;16.66
30051;646;-136.15;-3.60;3.97
30087;647;-236.85;-2.70;-12.13
30123;647;-250.14;-2.70;-28.29
30158;646;-250.14;-3.60;-42.57
30194;647;-250.14;-2.70;-53.89
30230;649;-250.14;-0.90;-62.05
30266;648;-172.77;-1.80;-64.80
30302;649;-102.40;-0.90;-61.48
30338;648;-17.36;-1.80;-52.52
30373;649;26.82;-0.90;-39.93
30409;649;25.77;-0.90;-27.22
30445;648;42.91;-1.80;-15.26
30481;649;34.18;-0.90;-4.98
30517;649;18.71;-0.90;2.77
30553;646;-2.10;-3.60;7.19
30588;649;-1.10;-0.90;10.54
30624;649;35.71;-0.90;14.25
30660;652;201.56;1.80;24.84
30696;651;131.84;0.90;33.61
30732;651;69.40;0.90;37.86
30768;652;49.44;1.80;38.91
30803;651;-41.21;0.90;34.38
30839;652;-64.23;1.80;27.22
30875;651;-88.04;0.90;18.47
30911;652;-123.53;1.80;8.81
30947;651;-139.58;0.90;-1.06
30983;645;-99.51;-4.50;-9.26
31019;652;-99.72;1.80;-14.01
31054;644;-35.43;-5.40;-16.19
31090;652;-7.63;1.80;-13.74
31126;652;-41.67;1.80;-11.67
31162;652;-0.94;1.80;-8.29
31198;650;35.32;0.00;-3.57
31234;652;21.50;1.80;1.12
31269;652;43.56;1.80;5.98
31305;652;25.41;1.80;9.59
31341;652;57.27;1.80;13.50
31376;652;40.02;1.80;16.31
31412;652;-3.53;1.80;16.49
31448;652;-22.13;1.80;14.72
31483;653;21.47;2.70;14.24
31519;653;14.41;2.70;13.91
31555;653;-0.44;2.70;12.99
31591;653;-4.20;2.70;11.71
31627;653;-4.93;2.70;10.33
31663;653;-15.88;2.70;8.58
31698;653;-2.73;2.70;7.37
31734;653;9.29;2.70;6.98
31770;652;-7.99;1.80;6.04
31806;650;1.50;0.00;5.04
31842;653;5.56;2.70;4.99
31878;653;0.36;2.70;4.85
31912;653;-1.21;2.70;4.60
31948;651;1.79;0.90;4.08
31984;653;0.41;2.70;3.97
32020;653;0.60;2.70;3.86
32056;652;0.24;1.80;3.56
32092;653;2.25;2.70;3.56
32128;653;5.99;2.70;3.73
32163;651;1.72;0.90;3.41
32199;653;1.38;2.70;3.43
32235;653;5.43;2.70;3.57
32271;653;6.14;2.70;3.77
32306;652;0.62;1.80;3.56
32342;653;-2.71;2.70;3.32
32377;652;4.08;1.80;3.10
32413;650;3.76;0.00;2.61
32449;653;3.31;2.70;2.75
32485;653;2.39;2.70;2.83
32521;653;0.72;2.70;2.82
32557;653;-0.59;2.70;2.72
32592;652;-6.47;1.80;2.17
32628;653;4.37;2.70;2.20
32664;652;2.90;1.80;2.15
32699;652;-0.69;1.80;2.00
32735;653;3.88;2.70;2.19
32771;649;1.69;-0.90;1.60
32806;653;-4.11;2.70;1.57
32842;653;3.86;2.70;1.77
32878;652;3.47;1.80;1.85
32914;648;3.90;-1.80;1.24
32950;652;4.60;1.80;1.48
32986;652;2.88;1.80;1.65
33021;652;5.30;1.80;1.86
33057;652;5.82;1.80;2.09
33093;651;1.69;0.90;1.95
33128;651;2.32;0.90;1.77
33164;650;-1.47;0.00;1.26
33200;649;2.06;-0.90;0.70
33235;650;5.21;0.00;0.57
33271;650;2.63;0.00;0.44
33307;645;5.03;-4.50;-0.51
33343;650;5.49;0.00;-0.36
33379;650;1.72;0.00;-0.34
33415;650;3.11;0.00;-0.32
33451;651;1.05;0.90;-0.20
33486;650;-0.10;0.00;-0.36
33521;649;10.18;-0.90;-0.29
33557;649;14.69;-0.90;0.12
33593;649;15.40;-0.90;0.64
33629;649;34.72;-0.90;1.91
33665;645;69.24;-4.50;3.98
33700;646;156.12;-3.60;10.09
33736;648;250.13;-1.80;21.11
33772;647;250.13;-2.70;32.30
33808;646;250.13;-3.60;41.87
33844;645;250.13;-4.50;49.22
33880;644;199.87;-5.40;52.32
33915;643;195.48;-6.30;52.65
33951;641;122.51;-8.10;48.19
33987;642;105.82;-7.20;41.58
34023;642;85.80;-7.20;33.66
34059;642;69.39;-7.20;25.18
34095;642;40.19;-7.20;16.05
34130;641;32.43;-8.10;7.03
34166;641;26.64;-8.10;-1.14
34202;640;2.96;-9.00;-9.24
34238;641;3.92;-8.10;-16.07
34274;641;13.67;-8.10;-21.23
34310;637;2.89;-11.70;-26.20
34345;640;3.10;-9.00;-29.55
34381;641;2.41;-8.10;-31.80
34417;641;3.63;-8.10;-33.22
34453;639;12.88;-9.90;-33.95
34489;641;9.66;-8.10;-33.75
34525;641;9.73;-8.10;-33.18
34560;641;15.15;-8.10;-32.13
34595;641;11.08;-8.10;-30.99
34631;641;11.68;-8.10;-29.76
34667;641;6.15;-8.10;-28.71
34703;640;9.17;-9.00;-27.76
34739;641;3.86;-8.10;-26.76
34775;641;6.62;-8.10;-25.70
34810;641;3.95;-8.10;-24.71
34846;636;0.95;-12.60;-24.79
34882;641;4.82;-8.10;-23.71
34918;639;7.27;-9.90;-22.85
34954;641;9.63;-8.10;-21.45
34990;641;10.24;-8.10;-20.05
35025;641;10.24;-8.10;-18.71
35060;642;10.82;-7.20;-17.27
35096;639;10.15;-9.90;-16.55
35132;641;12.53;-8.10;-15.43
35168;641;5.48;-8.10;-14.68
35204;641;4.41;-8.10;-14.16
35239;639;5.39;-9.90;-14.07
35275;641;3.57;-8.10;-13.68
35311;641;8.74;-8.10;-13.12
35347;642;6.81;-7.20;-12.41
35383;642;4.62;-7.20;-11.87
35419;639;6.02;-9.90;-11.90
35454;642;2.60;-7.20;-11.50
35490;642;5.75;-7.20;-11.05
35525;636;2.83;-12.60;-11.83
35561;642;3.93;-7.20;-11.37
35597;640;5.44;-9.00;-11.24
35633;641;6.53;-8.10;-10.85
35668;642;8.79;-7.20;-10.19
35704;637;4.01;-11.70;-10.66
35740;642;2.82;-7.20;-10.27
35776;642;4.51;-7.20;-9.89
35812;641;2.11;-8.10;-9.82
35848;641;5.89;-8.10;-9.63
35884;642;8.03;-7.20;-9.14
35919;639;5.45;-9.90;-9.30
35954;642;8.67;-7.20;-8.79
35990;641;7.54;-8.10;-8.53
36026;641;4.76;-8.10;-8.42
36062;638;7.31;-10.80;-8.84
36098;640;4.32;-9.00;-8.94
36133;639;2.85;-9.90;-9.31
36169;641;5.77;-8.10;-9.18
36205;641;4.22;-8.10;-9.09
36241;642;5.98;-7.20;-8.75
36277;634;5.41;-14.40;-9.93
36313;642;8.93;-7.20;-9.34
36347;639;6.40;-9.90;-9.40
36383;641;11.99;-8.10;-8.88
36419;635;7.90;-13.50;-9.61
36455;642;0.61;-7.20;-9.31
36491;642;3.55;-7.20;-9.07
36527;642;-2.12;-7.20;-9.09
36562;636;2.20;-12.60;-10.14
36598;641;0.89;-8.10;-10.12
36634;639;4.17;-9.90;-10.32
36670;641;5.00;-8.10;-10.01
36706;641;3.40;-8.10;-9.74
36742;641;5.96;-8.10;-9.42
36777;641;3.88;-8.10;-9.17
36812;639;5.11;-9.90;-9.31
36848;641;1.88;-8.10;-9.17
36884;642;5.85;-7.20;-8.76
36920;642;2.59;-7.20;-8.49
36956;641;0.40;-8.10;-8.57
36992;640;5.75;-9.00;-8.66
37027;642;4.21;-7.20;-8.35
37063;641;0.45;-8.10;-8.42
37099;641;2.34;-8.10;-8.47
37135;642;2.53;-7.20;-8.31
37171;642;2.82;-7.20;-8.15
37206;641;5.75;-8.10;-8.06
37241;642;5.28;-7.20;-7.76
37277;642;0.98;-7.20;-7.67
37313;642;9.05;-7.20;-7.35
37349;641;3.18;-8.10;-7.38
37385;642;2.36;-7.20;-7.33
37421;641;10.62;-8.10;-7.18
37456;642;3.44;-7.20;-7.04
37492;636;5.30;-12.60;-8.03
37528;642;5.09;-7.20;-7.81
37564;640;-2.37;-9.00;-8.28
37600;641;3.87;-8.10;-8.39
37635;642;2.47;-7.20;-8.28
37670;641;1.29;-8.10;-8.41
37706;639;4.37;-9.90;-8.78
37742;642;2.85;-7.20;-8.55
37778;642;1.07;-7.20;-8.42
37814;642;4.39;-7.20;-8.20
37850;642;2.18;-7.20;-8.05
37885;636;3.66;-12.60;-8.99
37921;642;4.05;-7.20;-8.67
37957;642;5.80;-7.20;-8.29
37993;641;3.62;-8.10;-8.19
38028;642;4.50;-7.20;-7.92
38064;642;0.32;-7.20;-7.86
38099;641;3.77;-8.10;-7.92
38135;641;2.08;-8.10;-8.02
38171;642;7.68;-7.20;-7.71
38207;642;3.63;-7.20;-7.51
38243;642;5.30;-7.20;-7.31
38279;639;2.13;-9.90;-7.81
38315;641;2.50;-8.10;-7.93
38350;642;2.44;-7.20;-7.85
38386;641;2.54;-8.10;-7.97
38421;638;2.76;-10.80;-8.61
38457;642;1.00;-7.20;-8.50
38493;641;0.97;-8.10;-8.60
38529;642;3.89;-7.20;-8.38
38564;642;3.57;-7.20;-8.15
38600;642;5.39;-7.20;-7.86
38636;642;2.68;-7.20;-7.68
38672;642;2.25;-7.20;-7.58
38708;642;1.06;-7.20;-7.58
38744;640;4.66;-9.00;-7.83
38779;641;2.92;-8.10;-7.88
38814;643;2.29;-6.30;-7.59
38850;642;2.84;-7.20;-7.51
38886;641;2.04;-8.10;-7.66
38922;642;-2.23;-7.20;-7.79
38958;641;-1.53;-8.10;-8.13
38993;642;-1.14;-7.20;-8.24
39029;642;-2.91;-7.20;-8.38
39065;640;-2.00;-9.00;-8.85
39101;642;4.28;-7.20;-8.60
39137;642;7.63;-7.20;-8.12
39173;643;28.52;-6.30;-6.56
39208;653;98.72;2.70;-0.15
39244;690;250.13;36.00;19.62
39280;716;250.13;59.40;44.37
39316;729;183.98;71.10;65.91
39352;735;138.82;76.50;81.89
39388;738;107.05;79.20;92.57
39424;741;117.37;81.90;100.56
39459;737;64.27;78.30;103.34
39495;741;3.27;81.90;102.13
39530;740;20.27;81.00;99.50
39566;733;0.30;74.70;94.51
39602;738;-2.44;79.20;90.39
39638;737;-93.56;78.30;82.74
39673;724;-250.14;66.60;65.87
39709;690;-250.14;36.00;42.03
39745;660;-209.90;9.00;17.06
39781;652;-73.16;1.80;0.97
39817;648;-27.50;-1.80;-7.90
39853;646;-24.27;-3.60;-12.81
39888;646;-3.66;-3.60;-14.56
39924;646;4.80;-3.60;-14.44
39960;647;20.48;-2.70;-12.73
39996;678;248.92;25.20;4.35
40032;713;250.13;56.70;29.80
40068;732;250.13;73.80;56.42
40103;736;116.22;77.40;74.31
40139;738;88.79;79.20;85.55
40175;738;31.66;79.20;90.39
40211;736;2.41;77.40;90.50
40247;732;-16.99;73.80;87.31
40283;732;-120.46;73.80;79.23
40318;716;-250.14;59.40;61.89
40354;691;-218.12;36.90;40.82
40390;668;-178.34;16.20;20.15
40426;656;-86.18;5.40;5.40
40462;653;-25.76;2.70;-2.41
40498;652;2.77;1.80;-5.34
40534;651;9.42;0.90;-5.80
40569;653;14.73;2.70;-4.55
40605;664;180.67;12.60;5.83
40641;705;250.13;49.50;28.23
40677;724;225.29;66.60;52.13
40713;732;137.04;73.80;70.28
40749;736;89.88;77.40;82.20
40784;735;22.58;76.50;87.04
40820;735;30.37;76.50;88.82
40856;735;5.41;76.50;88.15
40892;733;-28.14;74.70;84.77
40927;733;15.06;74.70;82.54
40963;732;-27.67;73.80;79.11
40998;726;-140.07;68.40;69.96
41034;721;-123.48;63.90;59.77
41070;703;-250.14;47.70;42.40
41106;685;-76.57;31.50;29.32
41142;678;-82.85;25.20;19.53
41178;669;-92.85;17.10;10.66
41213;663;79.81;11.70;9.79
41249;660;6.79;9.00;9.28
41285;662;2.08;10.80;9.28
41321;662;-7.21;10.80;8.94
41357;657;7.73;6.30;8.21
41393;662;6.11;10.80;8.65
41428;663;5.60;11.70;9.28
41464;663;6.62;11.70;9.90
41500;663;3.51;11.70;10.31
41536;664;2.91;12.60;10.78
41572;662;2.18;10.80;10.74
41607;664;4.56;12.60;11.14
41643;664;-0.88;12.60;11.29
41678;663;2.08;11.70;11.27
41714;664;6.05;12.60;11.61
41750;657;5.62;6.30;10.69
41786;664;8.67;12.60;11.31
41822;663;9.36;11.70;11.76
41858;667;18.69;15.30;13.28
41893;672;25.47;19.80;15.94
41929;674;0.85;21.60;17.75
41965;673;-11.34;20.70;18.18
42001;671;-2.31;18.90;18.12
42037;667;-55.24;15.30;15.17
42073;661;-33.52;9.90;11.48
42107;659;-22.79;8.10;8.50
42143;656;-29.76;5.40;5.48
42179;653;-37.93;2.70;2.13
42215;649;-51.86;-0.90;-2.01
42251;643;-26.07;-6.30;-5.73
42287;644;-13.89;-5.40;-7.68
42322;643;0.95;-6.30;-8.35
42358;643;8.18;-6.30;-8.05
42394;643;15.49;-6.30;-7.10
42430;643;20.79;-6.30;-5.78
42466;643;20.28;-6.30;-4.50
42502;644;0.70;-5.40;-4.00
42537;640;4.66;-9.00;-4.56
42573;644;4.54;-5.40;-4.43
42609;641;4.40;-8.10;-4.94
42645;644;5.59;-5.40;-4.81
42681;645;4.82;-4.50;-4.55
42716;644;9.05;-5.40;-4.35
42752;645;5.24;-4.50;-4.10
42787;645;0.61;-4.50;-4.13
42823;644;0.11;-5.40;-4.47
42859;645;3.99;-4.50;-4.49
42895;641;1.18;-8.10;-5.30
42931;644;3.26;-5.40;-5.39
42967;643;0.40;-6.30;-5.73
43002;643;0.64;-6.30;-6.05
43038;645;0.66;-4.50;-5.95
43074;645;4.40;-4.50;-5.69
43109;645;-1.60;-4.50;-5.64
43145;645;2.95;-4.50;-5.49
43181;644;-0.45;-5.40;-5.62
43216;645;3.82;-4.50;-5.41
43252;645;3.95;-4.50;-5.16
43288;645;2.74;-4.50;-4.97
43324;645;1.79;-4.50;-4.86
43360;645;4.32;-4.50;-4.69
43396;645;3.40;-4.50;-4.54
43431;645;1.89;-4.50;-4.49
43467;644;1.16;-5.40;-4.70
43502;645;4.84;-4.50;-4.57
43538;645;1.37;-4.50;-4.55
43574;644;1.89;-5.40;-4.73
43610;645;4.21;-4.50;-4.62
43645;645;3.93;-4.50;-4.50
43681;646;7.85;-3.60;-4.04
43717;645;9.32;-4.50;-3.71
43753;649;3.46;-0.90;-2.88
43789;650;-3.67;0.00;-2.38
43825;650;-3.38;0.00;-2.11
43860;649;-1.10;-0.90;-2.05
43895;649;17.94;-0.90;-1.20
43931;657;60.20;6.30;3.04
43967;670;56.38;18.00;9.78
44003;673;-0.78;20.70;13.96
44039;671;-8.18;18.90;15.75
44075;669;-29.61;17.10;15.35
44110;663;-32.62;11.70;13.08
44146;660;-24.63;9.00;10.59
44182;657;-15.98;6.30;8.33
44218;655;-0.08;4.50;6.94
44254;655;9.22;4.50;6.57
44290;654;53.79;3.60;8.25
44325;664;49.11;12.60;12.26
44361;678;110.95;25.20;20.98
44397;685;-7.24;31.50;26.01
44433;677;-41.50;24.30;25.52
44469;669;-97.49;17.10;19.82
44505;661;-57.45;9.90;13.48
44540;657;-24.55;6.30;8.88
44576;656;0.82;5.40;6.67
44612;655;13.76;4.50;6.07
44647;654;30.64;3.60;6.73
44683;661;92.09;9.90;11.65
44719;667;29.63;15.30;15.70
44754;669;-1.66;17.10;17.50
44790;666;-48.15;14.40;15.61
44826;660;-51.02;9.00;11.47
44862;656;-23.84;5.40;7.77
44898;656;6.84;5.40;6.24
44934;658;64.50;7.20;8.45
44969;663;63.21;11.70;12.61
45005;670;-3.84;18.00;15.19
45041;668;-28.02;16.20;14.92
45077;663;-49.70;11.70;11.93
45113;659;-9.36;8.10;9.51
45149;659;36.23;8.10;9.78
45185;660;15.97;9.00;10.47
45220;662;1.24;10.80;10.88
45256;656;-38.78;5.40;8.25
45292;655;-44.67;4.50;4.74
45328;655;11.79;4.50;3.65
45364;659;112.44;8.10;8.51
45400;676;55.96;23.40;15.72
45435;677;-2.45;24.30;19.46
45470;672;-38.69;19.80;18.93
45506;664;-53.83;12.60;15.11
45542;661;-11.66;9.90;12.21
45578;659;-4.56;8.10;10.20
45614;658;6.85;7.20;9.19
45649;659;23.66;8.10;9.62
45685;657;45.56;6.30;11.00
45721;668;28.95;16.20;14.08
45757;662;-33.76;10.80;12.94
45793;660;-30.21;9.00;10.48
45829;660;-25.59;9.00;8.14
45864;657;-8.63;6.30;6.26
45900;658;53.29;7.20;7.73
45936;668;113.18;16.20;14.56
45972;682;44.75;28.80;21.74
46008;679;-26.79;26.10;23.66
46044;673;-80.60;20.70;20.21
46080;665;-56.46;13.50;15.03
46115;661;-20.42;9.90;11.16
46151;658;22.31;7.20;9.78
46187;667;104.11;15.30;14.73
46223;678;62.31;25.20;21.26
46259;678;-2.43;25.20;24.13
46295;672;-87.18;19.80;20.66
46330;663;-71.24;11.70;14.51
46366;660;3.39;9.00;11.24
46401;664;94.80;12.60;14.19
46437;676;81.67;23.40;20.64
46473;678;16.66;25.20;24.47
46509;672;-130.77;19.80;19.56
46544;660;-76.21;9.00;12.16
46580;660;24.09;9.00;9.73
46616;662;83.05;10.80;12.35
46652;678;137.03;25.20;21.62
46688;679;-37.66;26.10;24.32
46724;671;-125.93;18.90;18.85
46759;663;-29.19;11.70;13.86
46795;659;31.12;8.10;12.08
46831;665;113.40;13.50;16.52
46867;675;58.90;22.50;22.06
46903;672;-113.05;19.80;19.02
46939;662;-121.60;10.80;10.91
46974;652;18.89;1.80;6.41
47010;660;51.29;9.00;7.53
47046;667;171.50;15.30;16.24
47082;672;49.89;19.80;22.42
47118;673;-173.68;20.70;17.50
47154;664;-69.03;12.60;11.15
47190;662;25.08;10.80;9.29
47225;664;21.35;12.60;9.87
47261;660;-5.38;9.00;9.35
47297;660;-8.97;9.00;8.60
47333;661;-20.97;9.90;7.55
47369;660;79.35;9.00;10.31
47405;672;67.34;19.80;16.11
47440;677;119.92;24.30;24.50
47476;687;-28.90;33.30;28.41
47512;680;-85.11;27.00;25.65
47548;668;-138.05;16.20;16.80
47584;658;-55.16;7.20;9.05
47620;657;29.25;6.30;6.73
47655;657;59.11;6.30;8.15
47691;663;29.34;11.70;10.75
47727;661;-26.79;9.90;10.36
47763;660;-19.97;9.00;9.04
47798;658;-3.82;7.20;7.90
47834;656;10.12;5.40;7.32
47869;654;15.50;3.60;7.04
47905;656;11.69;5.40;7.25
47941;658;5.06;7.20;7.56
47977;651;-1.60;0.90;6.13
48013;657;-0.77;6.30;5.85
48049;659;-3.18;8.10;5.85
48084;659;3.26;8.10;6.08
48120;654;5.27;3.60;5.55
48156;659;0.70;8.10;5.90
48192;657;4.69;6.30;5.97
48228;658;9.70;7.20;6.46
48264;659;6.65;8.10;7.06
48299;659;10.27;8.10;7.70
48334;659;9.76;8.10;8.27
48370;659;-2.36;8.10;8.25
48406;659;-18.11;8.10;7.35
48442;657;-3.53;6.30;6.44
48478;659;6.97;8.10;6.59
48514;655;7.18;4.50;6.27
48549;658;6.29;7.20;6.62
48585;655;2.60;4.50;6.25
48621;658;-0.19;7.20;6.32
48657;659;4.82;8.10;6.69
48693;659;3.69;8.10;7.03
48728;658;-1.30;7.20;6.94
48763;659;4.53;8.10;7.19
48799;652;3.82;1.80;6.15
